Team,Player  ,Pos. ,KI  ,MK  ,HB  ,GL  ,BH  ,HO  ,TK  ,FF  ,FA  ,FANTASY_POINTS
NM,"Atley, Shaun",MID,8.636363636,4.863636364,7,0.045454545,0.045454545,0,1.181818182,0.636363636,0.318181818,
NM,"Goldstein, Todd",RUC,7.272727273,3.636363636,7,0.545454545,0.181818182,29.77272727,1.909090909,1.590909091,1.136363636,
NM,"Turner, Kayne",FWD,6.090909091,3.136363636,5.727272727,0.090909091,0.181818182,0,2.681818182,1.590909091,0.681818182,
NM,"Walker, Josh",DEF,6.954545455,5.181818182,4.681818182,0.136363636,0.045454545,0.681818182,1,0.454545455,0.409090909,
NM,"Dumont, Trent",MID,7.636363636,3.409090909,3.727272727,0,0,0,1.181818182,0.227272727,0.272727273,
NM,"Taylor, Curtis",FWD,7,3.590909091,4.363636364,0.318181818,0.227272727,0,1.818181818,0.590909091,0.590909091,
NM,"Zurhaar, Cameron",FWD,7.409090909,3.409090909,3.272727273,1.409090909,1.045454545,0,2.636363636,0.863636364,1.227272727,
NM,"Mahony, Jack",FWD,5.272727273,2.409090909,4.727272727,0.409090909,0.181818182,0,2.772727273,0.636363636,0.590909091,
NM,"Powell, Tom",MID,4.863636364,2.136363636,5,0.181818182,0.090909091,0,2.181818182,0.318181818,0.318181818,
NM,"Scott, Bailey",FWD,5.045454545,2.363636364,4.818181818,0.363636364,0.227272727,0,1.454545455,0.227272727,0.318181818,
NM,"Larkey, Nick",FWD,5.590909091,3.818181818,3.954545455,1.909090909,0.681818182,1.363636364,1.227272727,1.454545455,0.545454545,
NM,"McKay, Ben",DEF,4.5,4.318181818,5.045454545,0,0,0,1.409090909,0.636363636,0.772727273,
NM,"McDonald, Luke",DEF,5.181818182,2.590909091,3.409090909,0,0.090909091,0,1.272727273,0.090909091,0.454545455,
NM,"Young, Lachie",DEF,4.909090909,2.636363636,2.727272727,0,0.090909091,0,1.045454545,0.590909091,0.727272727,
NM,"Phillips, Will",MID,3.227272727,1.409090909,3.681818182,0.136363636,0.181818182,0,1.5,0.318181818,0.227272727,
NM,"Tarrant, Robbie",DEF,4.727272727,3.045454545,1.863636364,0,0,0,0.454545455,0.318181818,0.636363636,
NM,"Anderson, Jed",MID,2.954545455,1,3.045454545,0.181818182,0.045454545,0,1.818181818,0.227272727,0.409090909,
NM,"Bonar, Aiden",DEF,3.272727273,1.636363636,1.590909091,0,0,0,0.727272727,0.181818182,0.363636364,
PORT,"Wines, Ollie",MID,16.45454545,4.545454545,18.86363636,0.454545455,0.681818182,0,4.772727273,1.5,0.863636364,
PORT,"Boak, Travis",MID,13.86363636,3.045454545,15.22727273,0.363636364,0.818181818,0,5,1.681818182,1.136363636,
PORT,"Amon, Karl",MID,16.81818182,6.409090909,8.909090909,0.5,0.772727273,0,4.454545455,0.727272727,1.045454545,
PORT,"Houston, Dan",DEF,14.22727273,5,7.636363636,0.318181818,0.272727273,0,2.545454545,0.454545455,0.681818182,
PORT,"Byrne-Jones, Darcy",DEF,13.68181818,4.727272727,8.136363636,0,0.090909091,0,3,1.181818182,0.545454545,
PORT,"Burton, Ryan",DEF,14.54545455,6.045454545,5.136363636,0,0.045454545,0,2.772727273,0.636363636,1.045454545,
PORT,"Drew, Willem",MID,8.045454545,2.363636364,11.22727273,0.181818182,0.181818182,0,7.454545455,0.954545455,1.363636364,
PORT,"Aliir, Aliir",DEF,12.18181818,7.090909091,4.545454545,0,0.045454545,0.227272727,1.681818182,1.136363636,0.909090909,
PORT,"Jonas, Tom",DEF,11.81818182,6.045454545,4.272727273,0,0,0,1.681818182,0.954545455,0.863636364,
PORT,"Rozee, Connor",FWD,8,3.227272727,7.227272727,0.954545455,0.590909091,0,2.727272727,1.136363636,0.636363636,
PORT,"Bergman, Miles",FWD,9.045454545,4.590909091,5.727272727,0.318181818,0.318181818,0,1.909090909,0.727272727,0.227272727,
PORT,"Gray, Robbie",FWD,7.136363636,3.045454545,7.318181818,0.909090909,0.363636364,0,2.181818182,0.727272727,0.636363636,
PORT,"Motlop, Steven",FWD,7.681818182,3.681818182,5.818181818,0.590909091,0.363636364,0,2.136363636,0.590909091,0.5,
PORT,"Dixon, Charlie",FWD,8.090909091,4.409090909,5.318181818,2.181818182,1.090909091,4.727272727,2.272727273,1.772727273,1.227272727,
PORT,"Lycett, Scott",RUC,6.363636364,2.545454545,7,0.272727273,0.272727273,23.63636364,3.5,1.227272727,1.727272727,
PORT,"Bonner, Riley",DEF,9.363636364,3.045454545,3.318181818,0.090909091,0.045454545,0,0.727272727,0.227272727,0.409090909,
PORT,"Ladhams, Peter",RUC,5.863636364,2.636363636,4.636363636,0.590909091,0.227272727,10.36363636,1.818181818,1.090909091,0.909090909,
PORT,"Butters, Zak",FWD,5.045454545,2.272727273,5.181818182,0.363636364,0.090909091,0,1.909090909,0.545454545,0.545454545,
PORT,"Powell-Pepper, Sam",FWD,5.227272727,1.772727273,4.727272727,0.454545455,0.363636364,0,2.772727273,0.590909091,0.818181818,
PORT,"Marshall, Todd",FWD,7.227272727,3.863636364,2.5,1.090909091,0.545454545,0.227272727,1.227272727,0.818181818,0.363636364,
PORT,"McKenzie, Trent",DEF,8.318181818,3.818181818,1.363636364,0.045454545,0,0,1.090909091,0.272727273,0.318181818,
PORT,"Georgiades, Mitch",FWD,6.090909091,4.227272727,3.454545455,1.454545455,0.772727273,0,1.681818182,0.636363636,1.409090909,
PORT,"Duursma, Xavier",FWD,5.045454545,2.363636364,4.363636364,0.136363636,0.136363636,0,1.318181818,0.590909091,0.409090909,
PORT,"Fantasia, Orazio",FWD,5.727272727,2.181818182,2.363636364,1.272727273,1.045454545,0,1.363636364,0.454545455,0.272727273,
PORT,"Clurey, Tom",DEF,4.681818182,2.772727273,1.681818182,0,0,0,0.545454545,0.227272727,0.363636364,
PORT,"Farrell, Kane",FWD,3.045454545,1.045454545,2.5,0.181818182,0.136363636,0,1.090909091,0.045454545,0.5,
PORT,"Lienert, Jarrod",FWD,2.818181818,0.954545455,1,0.045454545,0,0,0.363636364,0.136363636,0.136363636,
PORT,"Jones, Lachie",DEF,2,1,1.681818182,0.045454545,0,0,0.409090909,0.181818182,0.227272727,
PORT,"Frederick, Martin",DEF,1.5,0.772727273,1.909090909,0.045454545,0,0,0.454545455,0.227272727,0.227272727,
PORT,"Woodcock, Boyd",DEF,1.818181818,1.136363636,1.5,0.181818182,0.136363636,0,0.636363636,0.181818182,0.363636364,
RICH,"Short, Jayden",DEF,18.68181818,6.090909091,5.954545455,0.045454545,0.090909091,0,1.772727273,0.772727273,0.363636364,
RICH,"Baker, Liam",DEF,10.81818182,4,9.454545455,0.318181818,0.363636364,0,2.772727273,0.545454545,1.5,
RICH,"Graham, Jack",MID,10,2.545454545,9,0.5,0.318181818,0,5.545454545,0.954545455,1.227272727,
RICH,"Bolton, Shai",FWD,9.454545455,3.727272727,8.409090909,1.045454545,0.909090909,0,2.5,0.590909091,1.181818182,
RICH,"Martin, Dustin",FWD,9.090909091,2.090909091,7.318181818,0.863636364,0.318181818,0,1.636363636,0.409090909,0.545454545,
RICH,"Cotchin, Trent",MID,9.363636364,2.409090909,6.681818182,0.090909091,0,0,2.590909091,0.772727273,0.590909091,
RICH,"Edwards, Shane",MID,6.772727273,2.136363636,6.590909091,0.363636364,0.136363636,0,1.636363636,0.272727273,0.590909091,
RICH,"Grimes, Dylan",DEF,7.227272727,5.363636364,5.772727273,0,0,0,2.136363636,1.045454545,0.909090909,
RICH,"Pickett, Marlion",FWD,5.409090909,2.863636364,7.409090909,0.090909091,0.181818182,0.727272727,2.818181818,0.5,1.545454545,
RICH,"Lambert, Kane",FWD,6.227272727,2.454545455,5.954545455,0.272727273,0.181818182,0,1.818181818,0.363636364,0.590909091,
RICH,"Nankervis, Toby",RUC,5.181818182,2.227272727,6.954545455,0.045454545,0.227272727,16.36363636,2.590909091,1,1.272727273,
RICH,"McIntosh, Kamdyn",MID,8.272727273,3.136363636,3.681818182,0.045454545,0.181818182,0,1.863636364,0.590909091,0.863636364,
RICH,"Rioli, Daniel",FWD,5.454545455,2.454545455,5.772727273,0.409090909,0.272727273,0,2.090909091,0.909090909,0.5,
RICH,"Castagna, Jason",FWD,5.454545455,3.863636364,5.727272727,0.772727273,0.590909091,0,1.863636364,0.590909091,0.136363636,
RICH,"Riewoldt, Jack",FWD,8.5,4.863636364,2.409090909,2.318181818,1.318181818,0,1.727272727,0.545454545,1.090909091,
RICH,"Broad, Nathan",DEF,7.227272727,4.045454545,3.181818182,0,0,0,0.772727273,0.318181818,0.227272727,
RICH,"Aarts, Jake",FWD,5.545454545,2.409090909,4.545454545,0.818181818,0.545454545,0,2.409090909,0.909090909,1.227272727,
RICH,"Vlastuin, Nick",DEF,7.045454545,3.727272727,2.863636364,0,0.045454545,0,1.227272727,0.409090909,0.636363636,
RICH,"Prestia, Dion",MID,4.227272727,1.318181818,4.863636364,0.045454545,0.136363636,0,1.681818182,0.772727273,0.363636364,
RICH,"Lynch, Tom",FWD,5.909090909,3.954545455,3.136363636,1.590909091,1.5,1.090909091,1.272727273,0.772727273,1.090909091,
RICH,"Balta, Noah",DEF,5.863636364,2.954545455,2.454545455,0.090909091,0.045454545,0.636363636,0.818181818,0.318181818,0.454545455,
RICH,"Ross, Jack",MID,3.5,1.954545455,3.727272727,0.090909091,0,0,1,0.227272727,0.227272727,
RICH,"Mansell, Rhyan",DEF,4.136363636,1.590909091,2.409090909,0.045454545,0,0,1.318181818,0.590909091,0.636363636,
RICH,"Collier-Dawkins, Riley",MID,2.636363636,0.954545455,3.363636364,0.136363636,0,0,1.454545455,0.227272727,0.409090909,
RICH,"Stack, Sydney",MID,2.727272727,1.636363636,2.590909091,0.090909091,0.045454545,0,0.772727273,0.227272727,0.227272727,
RICH,"Caddy, Josh",MID,3.090909091,1.636363636,2.045454545,0.090909091,0.227272727,0,0.5,0.181818182,0.136363636,
RICH,"Chol, Mabior",RUC,2.681818182,1.409090909,1.863636364,0.318181818,0.181818182,5.590909091,1.136363636,0.363636364,0.363636364,
RICH,"Coleman-Jones, Callum",FWD,1.727272727,1.363636364,2.090909091,0.5,0.181818182,2.772727273,0.590909091,0.318181818,0.363636364,
RICH,"Parker, Matthew",FWD,2.136363636,0.818181818,1.454545455,0.136363636,0.136363636,0,1.318181818,0.045454545,0.272727273,
RICH,"Dow, Thomson",MID,1.318181818,0.727272727,1.681818182,0,0.090909091,0,0.227272727,0.045454545,0.090909091,
STK,"Steele, Jack",MID,14.13636364,4.681818182,15.04545455,0.590909091,0.363636364,0,8.409090909,1.954545455,1.454545455,
STK,"Crouch, Brad",MID,11.27272727,2.545454545,12.68181818,0.318181818,0.227272727,0,4.954545455,1.045454545,1.090909091,
STK,"Sinclair, Jack",MID,12.77272727,4.636363636,7.363636364,0.136363636,0.090909091,0,2.181818182,0.409090909,0.454545455,
STK,"Hill, Bradley",MID,12.68181818,3.909090909,7.045454545,0.136363636,0.045454545,0,2.272727273,0.272727273,0.954545455,
STK,"Ross, Sebastian",MID,10.22727273,4.136363636,8.863636364,0.227272727,0.363636364,0,2.772727273,0.545454545,0.545454545,
STK,"Billings, Jack",MID,9.909090909,5.136363636,6.5,0.636363636,0.636363636,0,1.590909091,0.636363636,0.454545455,
STK,"Wilkie, Callum",DEF,11.27272727,5.727272727,3.863636364,0,0.045454545,0,1.772727273,0.772727273,1.136363636,
STK,"Howard, Dougal",DEF,11.63636364,4.636363636,3.090909091,0,0.045454545,0.045454545,1.136363636,0.636363636,0.681818182,
STK,"Webster, Jimmy",DEF,9.318181818,4.227272727,5.318181818,0.045454545,0,0,1.318181818,0.545454545,0.409090909,
STK,"Membrey, Tim",FWD,10.31818182,6.863636364,3.863636364,1.545454545,1.181818182,0.545454545,1,0.818181818,0.454545455,
STK,"Jones, Zak",MID,7.409090909,2.227272727,6.409090909,0.181818182,0.090909091,0,2.590909091,0.772727273,0.590909091,
STK,"Dunstan, Luke",MID,7.681818182,2.318181818,6.090909091,0.045454545,0.181818182,0,2.681818182,0.818181818,0.863636364,
STK,"Higgins, Jack",FWD,7.318181818,3.590909091,5.954545455,1.227272727,0.727272727,0,1.909090909,0.909090909,0.545454545,
STK,"Clark, Hunter",DEF,7,2.409090909,4.318181818,0.090909091,0.045454545,0,1.818181818,0.363636364,0.727272727,
STK,"Butler, Dan",FWD,7.727272727,1.954545455,3.545454545,0.818181818,0.772727273,0,3.727272727,0.818181818,0.909090909,
STK,"Byrnes, Ryan",FWD,5.954545455,3.454545455,5.272727273,0.272727273,0.045454545,0,1.318181818,0.409090909,0.045454545,
STK,"Coffield, Nick",DEF,7.227272727,4.045454545,3.136363636,0.045454545,0.045454545,0,1.136363636,0.818181818,0.454545455,
STK,"Marshall, Rowan",RUC,6.227272727,2.863636364,3,0.409090909,0.227272727,10.95454545,1.772727273,0.818181818,0.590909091,
STK,"King, Max",FWD,5.727272727,4.090909091,3.045454545,1.727272727,1.363636364,0.5,0.727272727,0.818181818,0.636363636,
STK,"Battle, Josh",FWD,5.136363636,2.772727273,3.318181818,0.136363636,0.318181818,0.090909091,2.090909091,0.590909091,0.5,
STK,"McKenzie, Daniel",MID,4.772727273,2.545454545,3.409090909,0.227272727,0,0,0.909090909,0.272727273,0.545454545,
STK,"Highmore, Tom",DEF,4.409090909,3,3.409090909,0,0,0,1.409090909,0.454545455,0.590909091,
STK,"Bytel, Jack",MID,3.181818182,0.818181818,3.590909091,0.090909091,0.045454545,0,2.5,0.363636364,0.363636364,
STK,"Long, Ben",FWD,4.272727273,2.363636364,2.227272727,0.090909091,0.409090909,0,1.590909091,0.454545455,0.727272727,
STK,"Ryder, Paddy",RUC,3.727272727,1.681818182,1.636363636,0.227272727,0.045454545,16.45454545,1.363636364,0.409090909,0.772727273,
STK,"Kent, Dean",FWD,2.545454545,1.590909091,1.818181818,0.227272727,0.272727273,0,1,0.136363636,0.318181818,
STK,"Wood, Mason",FWD,2.318181818,1.363636364,1.863636364,0.318181818,0.090909091,0,1.090909091,0.136363636,0.318181818,
STK,"Gresham, Jade",FWD,1.909090909,0.545454545,0.954545455,0.045454545,0,0,0.272727273,0,0.227272727,
STK,"Geary, Jarryn",DEF,1,0.681818182,0.818181818,0.045454545,0.045454545,0,0.318181818,0,0.181818182,
STK,"Hannebery, Dan",MID,0.818181818,0.181818182,1,0,0,0,0.136363636,0.045454545,0.090909091,
SYD,"Parker, Luke",MID,13.54545455,3.954545455,15.59090909,0.681818182,0.363636364,0,4.818181818,1.772727273,1.590909091,
SYD,"Lloyd, Jake",DEF,18.36363636,5.636363636,9.545454545,0.045454545,0.045454545,0,1.818181818,0.636363636,0.818181818,
SYD,"Dawson, Jordan",DEF,16.09090909,5.727272727,7.227272727,0.409090909,0.318181818,0,3.090909091,1,1.045454545,
SYD,"Kennedy, Josh",MID,10,3.454545455,12.95454545,0.181818182,0.272727273,0,4.545454545,0.863636364,0.590909091,
SYD,"Mills, Callum",MID,11.63636364,4.863636364,10.86363636,0.272727273,0.045454545,0,4.318181818,1,0.5,
SYD,"Florent, Oliver",MID,12.40909091,4.227272727,7.409090909,0.409090909,0.272727273,0,2.272727273,0.818181818,0.863636364,
SYD,"McInerney, Justin",MID,10.40909091,5.136363636,6.818181818,0.318181818,0.090909091,0.045454545,1.045454545,0.954545455,0.863636364,
SYD,"Hewett, George",MID,7.272727273,3.363636364,9.818181818,0,0,0,3.227272727,0.545454545,0.681818182,
SYD,"Rampe, Dane",DEF,11.27272727,5.590909091,5.136363636,0,0.045454545,0,1.545454545,0.636363636,1.090909091,
SYD,"Hickey, Tom",RUC,8.772727273,2.727272727,7,0.454545455,0.318181818,23,2.045454545,1.136363636,1.727272727,
SYD,"Cunningham, Harry",DEF,10.40909091,4.909090909,5.136363636,0,0,0,2.5,0.590909091,0.636363636,
SYD,"Heeney, Isaac",FWD,10.09090909,5.409090909,5.045454545,1.636363636,0.954545455,0.045454545,1.863636364,1,0.727272727,
SYD,"Papley, Tom",FWD,10.45454545,4.045454545,3.772727273,1.954545455,1.227272727,0,1.545454545,0.954545455,1,
SYD,"McCartin, Tom",DEF,8.909090909,5.045454545,4.590909091,0,0,0,1.045454545,0.772727273,0.727272727,
SYD,"Gulden, Errol",FWD,8.863636364,3.727272727,3.954545455,0.636363636,0.5,0,2.363636364,1.090909091,0.636363636,
SYD,"Rowbottom, James",MID,6.909090909,1.590909091,5,0.272727273,0.136363636,0,4.772727273,0.545454545,0.636363636,
SYD,"Wicks, Sam",FWD,6.5,2.954545455,4.636363636,0.772727273,0.818181818,0,4.045454545,0.772727273,1.090909091,
SYD,"Warner, Chad",MID,6.136363636,1.409090909,3.681818182,0.363636364,0.227272727,0,2.181818182,0.272727273,0.772727273,
SYD,"Blakey, Nick",MID,6.272727273,2.954545455,3.409090909,0.136363636,0.272727273,0.545454545,1.272727273,0.318181818,0.272727273,
SYD,"Franklin, Lance",FWD,7.136363636,3.681818182,2.545454545,2.318181818,1.090909091,0,2.090909091,1.090909091,1.545454545,
SYD,"Hayward, Will",FWD,6.090909091,3.681818182,3.363636364,1.272727273,0.681818182,0,2.727272727,0.681818182,0.818181818,
SYD,"Fox, Robbie",MID,4.318181818,1.818181818,3.954545455,0,0,0.045454545,1.272727273,0.227272727,0.318181818,
SYD,"Campbell, Braeden",MID,3.227272727,1.181818182,1.863636364,0.045454545,0.090909091,0,0.5,0.181818182,0.136363636,
SYD,"Reid, Sam",FWD,2.818181818,2.045454545,2.136363636,0.272727273,0.272727273,3.545454545,1.272727273,0.636363636,0.272727273,
SYD,"McLean, Hayden",RUC,3.045454545,2.409090909,1.590909091,0.5,0.272727273,1.363636364,1.045454545,0.227272727,0.227272727,
SYD,"Melican, Lewis",DEF,2.409090909,1.363636364,1.045454545,0,0,0,0.227272727,0.227272727,0.136363636,
SYD,"Bell, James",FWD,1.727272727,1.090909091,1.681818182,0.090909091,0.090909091,0,1.136363636,0.318181818,0.227272727,
SYD,"McDonald, Logan",FWD,1.727272727,1,0.954545455,0.409090909,0.227272727,0,0.272727273,0.363636364,0.136363636,
SYD,"Stephens, Dylan",MID,1.363636364,0.909090909,1.318181818,0.045454545,0.045454545,0,0.363636364,0.045454545,0.363636364,
SYD,"Amartey, Joel",RUC,1.727272727,0.727272727,0.772727273,0.227272727,0.136363636,2.227272727,1.045454545,0.181818182,0.318181818,
SYD,"Sinclair, Callum",RUC,0.863636364,0.454545455,0.954545455,0.045454545,0,4.5,0.5,0.272727273,0.136363636,
WCE,"Sheed, Dom",MID,14.54545455,4.909090909,11.77272727,0.409090909,0.272727273,0,2.318181818,1.227272727,1.181818182,
WCE,"Gaff, Andrew",MID,15.59090909,6.363636364,10.63636364,0.136363636,0.045454545,0,1.590909091,0.727272727,0.727272727,
WCE,"Kelly, Tim",MID,11.13636364,2.818181818,9.5,0.272727273,0.363636364,0,2.909090909,0.590909091,0.772727273,
WCE,"Redden, Jack",MID,9.454545455,4.727272727,10.68181818,0.136363636,0.045454545,0,3.227272727,0.909090909,0.590909091,
WCE,"Naitanui, Nic",RUC,7,1.545454545,8.227272727,0.136363636,0.318181818,31.22727273,2.954545455,1.363636364,0.772727273,
WCE,"Hurn, Shannon",DEF,11.81818182,4.681818182,3.045454545,0,0,0,1.090909091,0.409090909,0.227272727,
WCE,"Cripps, Jamie",FWD,9.318181818,3.727272727,4.954545455,1.181818182,1.181818182,0,3.909090909,0.772727273,0.909090909,
WCE,"Rotham, Josh",DEF,10.54545455,7.318181818,3.318181818,0,0.045454545,0,0.818181818,0.590909091,0.772727273,
WCE,"Cole, Tom",DEF,9.227272727,4.772727273,4.454545455,0,0,0,2,0.636363636,1.090909091,
WCE,"Darling, Jack",FWD,8,5.590909091,4.136363636,1.909090909,0.863636364,0.727272727,2.409090909,1.318181818,1.136363636,
WCE,"Duggan, Liam",DEF,8.545454545,4.272727273,3.5,0,0,0,1.363636364,0.181818182,0.409090909,
WCE,"Yeo, Elliot",MID,6.818181818,1.227272727,5.181818182,0.136363636,0.318181818,0,2.863636364,0.909090909,0.909090909,
